Ticket #,Pay Station,Stall #,License Plate,Purchased Date,Expiry Date,Payment Type,Trans Type,Coupon Code,Excess Payment,Change Issued,Refund Ticket,Total Collections,Revenue,Rate Name,Location Name
55685645,"=""OffStreet""",,"=""WL058B""",04/22/2026 15:51:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
55685664,"=""OffStreet""",,"=""WL058B""",04/22/2026 15:51:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
781729720,"=""Honkmobile""",,"=""GG729B""",04/22/2026 15:51:12 PDT,04/22/2026 18:51:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 7
781730190,"=""Honkmobile""",,"=""TT017V""",04/22/2026 15:52:04 PDT,04/22/2026 16:52:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
781646520,"=""Honkmobile""",,"=""SM070F""",04/22/2026 15:57:01 PDT,04/22/2026 16:57:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
55687442,"=""OffStreet""",,"=""XA0246""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
55687457,"=""OffStreet""",,"=""XA0246""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
55687432,"=""OffStreet""",,"=""LK655D""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
55687454,"=""OffStreet""",,"=""XA0246""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
55687414,"=""OffStreet""",,"=""LK655D""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
55687467,"=""OffStreet""",,"=""XA0246""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
55687451,"=""OffStreet""",,"=""XA0246""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
55687426,"=""OffStreet""",,"=""LK655D""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
55687460,"=""OffStreet""",,"=""XA0246""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
55687422,"=""OffStreet""",,"=""LK655D""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
55687409,"=""OffStreet""",,"=""LK655D""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
55687448,"=""OffStreet""",,"=""XA0246""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
55687407,"=""OffStreet""",,"=""LK655D""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
55687463,"=""OffStreet""",,"=""XA0246""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
55687416,"=""OffStreet""",,"=""LK655D""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
55687428,"=""OffStreet""",,"=""LK655D""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
55687445,"=""OffStreet""",,"=""XA0246""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
55687419,"=""OffStreet""",,"=""LK655D""",04/22/2026 15:59:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
55687537,"=""OffStreet""",,"=""DR502R""",04/22/2026 16:00:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
55687549,"=""OffStreet""",,"=""DR502R""",04/22/2026 16:00:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
55687552,"=""OffStreet""",,"=""DR502R""",04/22/2026 16:00:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
55687543,"=""OffStreet""",,"=""DR502R""",04/22/2026 16:00:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
55687557,"=""OffStreet""",,"=""DR502R""",04/22/2026 16:00:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
55687561,"=""OffStreet""",,"=""DR502R""",04/22/2026 16:00:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
55687540,"=""OffStreet""",,"=""DR502R""",04/22/2026 16:00:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
55687545,"=""OffStreet""",,"=""DR502R""",04/22/2026 16:00:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
55687556,"=""OffStreet""",,"=""DR502R""",04/22/2026 16:00:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
781735900,"=""Honkmobile""",,"=""TX6685""",04/22/2026 16:00:18 PDT,04/22/2026 19:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
00040728,"=""UNC Mackay""",,"=""WW9227""",04/22/2026 16:01:58 PDT,04/22/2026 18:01:58 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
781652280,"=""Honkmobile""",,"=""WG131J""",04/22/2026 16:03:01 PDT,04/22/2026 16:33:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 10
781738810,"=""Honkmobile""",,"=""TH035X""",04/22/2026 16:05:03 PDT,04/22/2026 16:20:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 5
781739750,"=""Honkmobile""",,"=""074RMN""",04/22/2026 16:06:49 PDT,04/22/2026 18:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
781740220,"=""Honkmobile""",,"=""SK041H""",04/22/2026 16:07:31 PDT,04/22/2026 16:22:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 10
781740880,"=""Honkmobile""",,"=""TP309T""",04/22/2026 16:08:31 PDT,04/23/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 6
55689024,"=""OffStreet""",,"=""TA569P""",04/22/2026 16:12:00 PDT,04/22/2026 16:42:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
55689028,"=""OffStreet""",,"=""TA569P""",04/22/2026 16:12:00 PDT,04/22/2026 16:42:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
55689022,"=""OffStreet""",,"=""TA569P""",04/22/2026 16:12:00 PDT,04/22/2026 16:42:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
55689029,"=""OffStreet""",,"=""TA569P""",04/22/2026 16:12:00 PDT,04/22/2026 16:42:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
55689168,"=""OffStreet""",,"=""XD0171""",04/22/2026 16:13:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
55689189,"=""OffStreet""",,"=""XD0171""",04/22/2026 16:13:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
55689191,"=""OffStreet""",,"=""XD0171""",04/22/2026 16:13:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
55689179,"=""OffStreet""",,"=""XD0171""",04/22/2026 16:13:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
55689173,"=""OffStreet""",,"=""XD0171""",04/22/2026 16:13:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
55689183,"=""OffStreet""",,"=""XD0171""",04/22/2026 16:13:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
55689177,"=""OffStreet""",,"=""XD0171""",04/22/2026 16:13:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
55689195,"=""OffStreet""",,"=""XD0171""",04/22/2026 16:13:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
55689184,"=""OffStreet""",,"=""XD0171""",04/22/2026 16:13:00 PDT,04/22/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
781743340,"=""Honkmobile""",,"=""SV6586""",04/22/2026 16:13:05 PDT,04/22/2026 19:13:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
781744990,"=""Honkmobile""",,"=""KG334V""",04/22/2026 16:16:09 PDT,04/22/2026 17:01:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 5
781746520,"=""Honkmobile""",,"=""OCL758""",04/22/2026 16:19:05 PDT,04/22/2026 19:19:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
781749500,"=""Honkmobile""",,"=""WV208P""",04/22/2026 16:24:44 PDT,04/22/2026 19:24:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 7
781755590,"=""Honkmobile""",,"=""CPJ9577""",04/22/2026 16:35:52 PDT,04/23/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$10.00,$10.00,Third Party,Zone 6
781759800,"=""Honkmobile""",,"=""XG965W""",04/22/2026 16:44:50 PDT,04/22/2026 17:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
781765550,"=""Honkmobile""",,"=""WF223A""",04/22/2026 16:55:56 PDT,04/22/2026 17:25:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 5
781768880,"=""Honkmobile""",,"=""WS673E""",04/22/2026 17:01:40 PDT,04/22/2026 18:16:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
781773050,"=""Honkmobile""",,"=""JT100V""",04/22/2026 17:10:19 PDT,04/23/2026 17:10:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$14.00,$14.00,Third Party,Zone 3
781694050,"=""Honkmobile""",,"=""WN674M""",04/22/2026 17:11:01 PDT,04/22/2026 18:11:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
00040729,"=""UNC Mackay""",,"=""XN343J""",04/22/2026 17:11:18 PDT,04/22/2026 20:11:18 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 6
781776040,"=""Honkmobile""",,"=""KH355B""",04/22/2026 17:17:29 PDT,04/22/2026 17:47:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 10
781698930,"=""Honkmobile""",,"=""XN317W""",04/22/2026 17:18:01 PDT,04/22/2026 17:48:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 5
00040730,"=""UNC Mackay""",,"=""CP076W""",04/22/2026 17:24:44 PDT,04/22/2026 20:24:44 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 6
781785530,"=""Honkmobile""",,"=""BK294A""",04/22/2026 17:41:01 PDT,04/22/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 9
781786130,"=""Honkmobile""",,"=""SP317V""",04/22/2026 17:42:40 PDT,04/22/2026 19:57:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 3
781787860,"=""Honkmobile""",,"=""KR615R""",04/22/2026 17:47:22 PDT,04/22/2026 20:47:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
00040731,"=""UNC Mackay""",,"=""LR559L""",04/22/2026 17:48:11 PDT,04/22/2026 18:03:11 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 10
781789070,"=""Honkmobile""",,"=""WC927D""",04/22/2026 17:50:14 PDT,04/23/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
781792190,"=""Honkmobile""",,"=""NJ610T""",04/22/2026 17:58:39 PDT,04/22/2026 20:13:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
00040732,"=""UNC Mackay""",,"=""810VCM""",04/22/2026 18:05:41 PDT,04/22/2026 21:05:41 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 4
781795140,"=""Honkmobile""",,"=""LR559L""",04/22/2026 18:06:29 PDT,04/22/2026 18:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 10
781798190,"=""Honkmobile""",,"=""MS076V""",04/22/2026 18:14:13 PDT,04/23/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 1
781798340,"=""Honkmobile""",,"=""BYF7772""",04/22/2026 18:14:37 PDT,04/22/2026 20:29:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
781798720,"=""Honkmobile""",,"=""LT927L""",04/22/2026 18:15:52 PDT,04/22/2026 21:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 6
781800970,"=""Honkmobile""",,"=""CPZ0123""",04/22/2026 18:21:40 PDT,04/23/2026 18:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$14.00,$14.00,Third Party,Zone 3
781802400,"=""Honkmobile""",,"=""SV153J""",04/22/2026 18:25:36 PDT,04/22/2026 19:40:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
781803990,"=""Honkmobile""",,"=""A635CM""",04/22/2026 18:30:29 PDT,04/22/2026 19:45:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
781809420,"=""Honkmobile""",,"=""SG544B""",04/22/2026 18:48:08 PDT,04/22/2026 21:03:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
781688030,"=""Honkmobile""",,"=""XW826H""",04/22/2026 18:52:01 PDT,04/24/2026 18:52:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$28.00,$28.00,Third Party,Zone 3
781813950,"=""Honkmobile""",,"=""RM072B""",04/22/2026 19:18:01 PDT,04/24/2026 19:18:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$28.00,$28.00,Third Party,Zone 3
781818900,"=""Honkmobile""",,"=""XC557R""",04/22/2026 19:30:06 PDT,04/23/2026 19:30:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$14.00,$14.00,Third Party,Zone 3
781826260,"=""Honkmobile""",,"=""CNZ0461""",04/22/2026 20:23:40 PDT,04/23/2026 20:23:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$14.00,$14.00,Third Party,Zone 3
781829340,"=""Honkmobile""",,"=""PG4897""",04/22/2026 20:59:09 PDT,04/23/2026 20:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$14.00,$14.00,Third Party,Zone 3
781830920,"=""Honkmobile""",,"=""TP309T""",04/22/2026 21:20:04 PDT,04/23/2026 21:20:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$14.00,$14.00,Third Party,Zone 3
781833340,"=""Honkmobile""",,"=""GAK444""",04/22/2026 22:11:29 PDT,04/24/2026 22:11:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$28.00,$28.00,Third Party,Zone 3
781834390,"=""Honkmobile""",,"=""VX284F""",04/22/2026 22:46:42 PDT,04/23/2026 22:46:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$14.00,$14.00,Third Party,Zone 3
781919510,"=""Honkmobile""",,"=""WT892K""",04/23/2026 06:03:20 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
781940340,"=""Honkmobile""",,"=""CNB8919""",04/23/2026 06:25:19 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$9.00,$9.00,Third Party,Zone 2
781941280,"=""Honkmobile""",,"=""TJ355A""",04/23/2026 06:26:23 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 2
781953430,"=""Honkmobile""",,"=""HVN010""",04/23/2026 06:39:01 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
781954350,"=""Honkmobile""",,"=""WF196B""",04/23/2026 06:39:58 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 2
781958240,"=""Honkmobile""",,"=""VW349C""",04/23/2026 06:43:30 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 2
781967170,"=""Honkmobile""",,"=""PN247N""",04/23/2026 06:51:16 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 2
781968680,"=""Honkmobile""",,"=""TX255G""",04/23/2026 06:52:44 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 2
781911920,"=""Honkmobile""",,"=""WS158E""",04/23/2026 07:00:00 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$9.00,$9.00,Third Party,Zone 2
781977110,"=""Honkmobile""",,"=""WV134N""",04/23/2026 07:00:00 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
781977480,"=""Honkmobile""",,"=""WG9476""",04/23/2026 07:00:15 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 2
781978170,"=""Honkmobile""",,"=""WJ6270""",04/23/2026 07:00:41 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 2
781981020,"=""Honkmobile""",,"=""XN354R""",04/23/2026 07:03:07 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 2
781988900,"=""Honkmobile""",,"=""XK357V""",04/23/2026 07:11:17 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 2
781990870,"=""Honkmobile""",,"=""A317DU""",04/23/2026 07:13:09 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
781991420,"=""Honkmobile""",,"=""WN864M""",04/23/2026 07:13:26 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
781993870,"=""Honkmobile""",,"=""TT378V""",04/23/2026 07:15:55 PDT,04/23/2026 10:15:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
00040733,"=""UNC Mackay""",,"=""CLV4566""",04/23/2026 07:19:32 PDT,04/23/2026 08:19:32 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
781997760,"=""Honkmobile""",,"=""VM192W""",04/23/2026 07:20:07 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 8
781997990,"=""Honkmobile""",,"=""KYV779""",04/23/2026 07:20:16 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
781999280,"=""Honkmobile""",,"=""RD038M""",04/23/2026 07:21:29 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
782003590,"=""Honkmobile""",,"=""XN765W""",04/23/2026 07:25:54 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 9
782008270,"=""Honkmobile""",,"=""RS294D""",04/23/2026 07:30:19 PDT,04/23/2026 09:45:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
782009060,"=""Honkmobile""",,"=""JT714X""",04/23/2026 07:30:49 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
782010060,"=""Honkmobile""",,"=""TH076W""",04/23/2026 07:31:48 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
782011960,"=""Honkmobile""",,"=""PP986K""",04/23/2026 07:33:36 PDT,04/23/2026 10:33:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
782014410,"=""Honkmobile""",,"=""TX540H""",04/23/2026 07:36:14 PDT,04/23/2026 09:51:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
782022490,"=""Honkmobile""",,"=""SP109T""",04/23/2026 07:43:56 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
782023210,"=""Honkmobile""",,"=""NV671T""",04/23/2026 07:44:45 PDT,04/23/2026 10:44:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
782024660,"=""Honkmobile""",,"=""XP308A""",04/23/2026 07:45:57 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
782025160,"=""Honkmobile""",,"=""221GRE""",04/23/2026 07:46:25 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 9
782026780,"=""Honkmobile""",,"=""RL872N""",04/23/2026 07:48:01 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 4
782028040,"=""Honkmobile""",,"=""TJ581F""",04/23/2026 07:49:16 PDT,04/23/2026 10:49:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 12
782028660,"=""Honkmobile""",,"=""073MHW""",04/23/2026 07:49:43 PDT,04/23/2026 23:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 6
782030420,"=""Honkmobile""",,"=""MA346G""",04/23/2026 07:51:24 PDT,04/23/2026 08:06:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 5
782031720,"=""Honkmobile""",,"=""SE845P""",04/23/2026 07:52:18 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
782031830,"=""Honkmobile""",,"=""WL249D""",04/23/2026 07:52:22 PDT,04/24/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
